variant,cls,acc,dice,iou,prec,rec
ensemble_noTTA,malignant,0.9032592773436122,0.6694473409798386,0.5031347962378502,0.5625657202939339,0.8264675592162378
ensemble_noTTA,malignant,0.9402618408201691,0.908717853062345,0.8327066062726123,0.9411736295576232,0.8784258925347644
ensemble_noTTA,benign,0.779876708984256,0.5478593368016837,0.3772770439435477,0.9979447362400113,0.37757041645050216
ensemble_noTTA,benign,0.9897308349607865,0.4882129277529414,0.32293762575127827,0.8316062175950361,0.34553283099735704
ensemble_noTTA,malignant,0.9831085205076625,0.9339222825756975,0.8760358342655363,0.9213284654329038,0.9468651658182681
ensemble_noTTA,benign,0.993423461913911,0.940543523243288,0.8877604166643548,0.9344846491202454,0.946681477364769
ensemble_noTTA,malignant,0.8166809082030004,0.5297111093711228,0.36027689030864735,0.36482260325657023,0.9665714285700477
ensemble_noTTA,benign,0.9595336914061037,0.726879505663515,0.5709432130713947,0.9104747161999214,0.6049022968793197
ensemble_noTTA,benign,0.9830932617186,0.8388129182414332,0.7223753445233717,0.9648594377477749,0.7418939783820332
ensemble_noTTA,benign,0.9960174560545355,0.8787738039903448,0.7837613918742026,0.9018112487997921,0.856884057963253
ensemble_noTTA,malignant,0.9252624511717339,0.8038131859325467,0.6719796410389285,0.948751891073233,0.6972897845721353
ensemble_noTTA,benign,0.9261932373045462,0.8912862697500975,0.8038921548750034,0.9671723330564522,0.8264421473821163
ensemble_noTTA,benign,0.8515167236326826,0.47668728152703593,0.31292805196617035,0.324071365896224,0.9009961374244745
ensemble_noTTA,malignant,0.9602508544920411,0.8531153087111062,0.743854473942238,0.7476774066013563,0.9931731652868673
ensemble_noTTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_noTTA,benign,0.9981079101560978,0.9023622047173043,0.8220946915233559,0.9009433962122493,0.9037854889447352
ensemble_noTTA,malignant,0.996032714843598,0.9048316251797042,0.826203208550627,0.8673684210465449,0.9456771231756261
ensemble_noTTA,benign,0.9978485107420353,0.9017421602724618,0.8210659898372961,0.8369987063281112,0.9773413897133332
ensemble_noTTA,malignant,0.9782104492186008,0.8218562874241244,0.6975857687405812,0.7174907427560063,0.9617518248147102
ensemble_noTTA,benign,0.986831665038912,0.824272042352221,0.7010737790069239,0.7013167013142713,0.9995061728345704
ensemble_noTTA,benign,0.9912109374998488,0.9304851556831637,0.8700067704787406,0.9416218856840703,0.9196087786237604
ensemble_noTTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_noTTA,benign,0.9943847656248483,0.9448936807413224,0.8955435708177816,0.9198250728836157,0.971366995070901
ensemble_noTTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_noTTA,malignant,0.9703826904295395,0.808106772119814,0.6780026542789018,0.9948880233666142,0.6803728982842011
ensemble_noTTA,benign,0.9967498779295354,0.9632568569933357,0.929118136436176,0.9381720430076003,0.9897199574583846
ensemble_noTTA,malignant,0.8062286376951895,0.14375294990213489,0.07744278968392485,0.07744278968392485,0.9999999999906193
ensemble_noTTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_noTTA,benign,0.9954986572264106,0.9222251515926121,0.855675146766851,0.9749163879544319,0.8749374687299903
ensemble_noTTA,malignant,0.9925994873045361,0.9669415854400061,0.9359989443112484,0.9427166400838082,0.9924443822569016
ensemble_noTTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_noTTA,malignant,0.9694519042967271,0.9178969816269201,0.8482528613652328,0.8982261818758341,0.9384486373157748
ensemble_noTTA,benign,0.9927215576170361,0.5789938217071581,0.40745341614400676,0.7008547008397253,0.49323308269934985
ensemble_noTTA,benign,0.9942932128904733,0.9625475665922666,0.9277992277974367,0.931937172773062,0.9952371091302646
ensemble_noTTA,benign,0.9640045166014154,0.9071734938807274,0.8301166642655695,0.8624766180315282,0.9567563081001355
ensemble_noTTA,malignant,0.9261322021482962,0.7349575691208677,0.5809746386215,0.6306492530295681,0.8806087641027543
ensemble_noTTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_noTTA,benign,0.9890289306639116,0.9310972688060075,0.8710776403068476,0.8915397320592925,0.9743281187304967
ensemble_noTTA,malignant,0.8907165527342391,0.7525908525629568,0.6033231791744097,0.6047634910056602,0.9960680321863605
ensemble_noTTA,benign,0.9966888427732855,0.9605095541383795,0.9240196078399019,0.979584261317819,0.9421635130276967
ensemble_noTTA,benign,0.9982299804685977,0.9605710401055045,0.9241334205302543,0.9612244897893795,0.9599184782543484
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9864501953123496,0.9503522307945038,0.9054010866081756,0.921700466325863,0.9808424697045806
ensemble_TTA,benign,0.9958496093748481,0.9211136890924562,0.8537634408556249,0.9195136074063723,0.9227193492102108
ensemble_TTA,benign,0.9875335693357868,0.9626650824836801,0.9280176211445568,0.9446636771291975,0.9813658809270647
ensemble_TTA,malignant,0.9393463134764192,0.8569577890529141,0.7497166603697584,0.8431525279699453,0.8712226531053843
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9948272705076607,0.03966005665610028,0.020231213872247654,0.9999999985714286,0.020231213872247654
ensemble_TTA,benign,0.9954223632810981,0.9729778418294244,0.947377653041664,0.9483757682160696,0.9988903273515833
ensemble_TTA,benign,0.9967651367185979,0.8991436726883961,0.8167675021537013,0.8982889733754916,0.8999999999914287
ensemble_TTA,malignant,0.9201354980467347,0.877618780396353,0.7819257530932953,0.9847308217016556,0.791522564318519
ensemble_TTA,benign,0.9989624023435976,0.9114583333214654,0.8373205741426478,0.839328537150136,0.9971509971225883
ensemble_TTA,benign,0.996551513671723,0.9581171237936285,0.9196015652759887,0.9379535558746809,0.9791666666629577
ensemble_TTA,benign,0.9911193847654738,0.9473874525393713,0.9000343524546547,0.9065743944620994,0.9920484664880878
ensemble_TTA,benign,0.835342407226435,0.000555709919421547,0.00027793218454671303,0.9999999966666667,0.00027793218454671303
ensemble_TTA,benign,0.9888153076170366,0.9037678876186113,0.8244311377225763,0.8250239693172938,0.9991291727111782
ensemble_TTA,benign,0.9965057373045355,0.9146477823298,0.8427197802139924,0.9402298850502665,0.8904208998484004
ensemble_TTA,benign,0.9016571044920499,0.8496582612141992,0.7386137810760682,0.9184064548659009,0.7904856981636397
ensemble_TTA,malignant,0.9364929199217321,0.9099562978666199,0.8347888218478744,0.9766405052705258,0.8517963465507505
ensemble_TTA,malignant,0.9873352050779743,0.8922077922066335,0.8053927315338678,0.8388278388257905,0.9528432732289797
ensemble_TTA,benign,0.9969635009764104,0.9369255150524979,0.8813357185397654,0.9486521180940395,0.9254852849034096
ensemble_TTA,benign,0.9168853759764226,0.90703350343894,0.8298822574094038,0.8737915159484138,0.9429047940098141
ensemble_TTA,benign,0.9858245849607871,0.9512515086314995,0.9070349244462053,0.9520008402468731,0.9505033557037011
ensemble_TTA,benign,0.8952178955076759,0.0,0.0,0.0,0.0
ensemble_TTA,benign,0.9983978271482852,0.929482874406115,0.8682559598385413,0.9899856938341919,0.8759493670775196
ensemble_TTA,benign,0.9843597412107873,0.9361251324229225,0.8799203373935333,0.9060313630869649,0.9682867087779189
ensemble_TTA,benign,0.9957122802732856,0.8157377049126837,0.6888150609004561,0.6888150609004561,0.9999999999839229
ensemble_TTA,benign,0.9828948974607876,0.8908790032114369,0.8032297700530047,0.8292859731771851,0.9623554153502369
ensemble_TTA,benign,0.9963226318357855,0.9424408884620434,0.8911472448017563,0.9223936418844209,0.9633789062452961
ensemble_TTA,benign,0.996154785156098,0.5909090908994982,0.41935483870001483,0.41935483870001483,0.999999999945055
ensemble_TTA,malignant,0.8601989746092438,0.5514979439981635,0.38073673538331815,0.8958333333319087,0.3983734087691666
ensemble_TTA,malignant,0.9108276367186111,0.0,0.0,0.0,0.0
ensemble_TTA,benign,0.9934997558592235,0.8388804841118046,0.7224755700278667,0.7243631613277312,0.9964061096047044
ensemble_TTA,benign,0.9546203613279793,0.0,0.0,0.0,0.0
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9947204589842232,0.980805503161555,0.9623339865001498,0.9765797613776219,0.9850679741464395
ensemble_TTA,malignant,0.9237213134764216,0.7190783928065642,0.5613758006488011,0.9160939289792153,0.5918046434181927
ensemble_TTA,benign,0.9816436767576627,0.9356650088235009,0.8791076273732498,0.9041860465106932,0.9694148936159469
ensemble_TTA,benign,0.9931945800779735,0.9748250169332948,0.9508864662471633,0.9778054580444141,0.9718626899257491
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,malignant,0.9926300048826611,0.8837545126332521,0.7917205692074527,0.795838751622038,0.9935064935011174
ensemble_TTA,benign,0.9991760253904726,0.9087837837684327,0.8328173374355164,0.8432601880613397,0.9853479853118919
ensemble_TTA,malignant,0.9636383056639155,0.9114291023969852,0.8372712373662679,0.9376003670559473,0.8866792016192604
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9988861083982852,0.8820678513589326,0.7890173410176584,0.9413793103123662,0.8297872340173317
ensemble_TTA,benign,0.9900054931639115,0.9666988662357178,0.9355441842147849,0.9392412566677145,0.9958102021567028
ensemble_TTA,benign,0.9948577880857857,0.9575513288815247,0.9185596906696023,0.9857365145202652,0.9309331373966914
ensemble_TTA,malignant,0.9778442382811008,0.8312412831231621,0.7112171837694685,0.759074506472598,0.9185717955280798
ensemble_TTA,malignant,0.9200134277342347,0.8899756527577681,0.8017622811326999,0.9819369181598898,0.8137642497981753
ensemble_TTA,benign,0.9955749511717231,0.9463955637690455,0.898245614031936,0.9667673715975575,0.9268645908728209
ensemble_TTA,malignant,0.9817047119139127,0.9440999580395617,0.894118685975897,0.9686214483870959,0.9207893779547828
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9920196533201612,0.9464633022817621,0.8983676642034621,0.9064705882335168,0.9901477832491109
ensemble_TTA,benign,0.9974517822264104,0.8954289292367225,0.810657596362691,0.9383202099614394,0.8562874251394457
ensemble_TTA,malignant,0.9850311279295373,0.9618273084552076,0.9264617691147478,0.9579877528866304,0.9656977652750697
ensemble_TTA,benign,0.8146514892576883,0.5589164457676172,0.38784457995243266,0.3884710514358748,0.995859213249229
ensemble_TTA,malignant,0.9428710937498561,0.7923000110946453,0.6560404225993054,0.65724804417795,0.997207093979895
ensemble_TTA,benign,0.9169006347654851,0.0,0.0,0.0,0.0
ensemble_TTA,normal,0.9708099365232894,0.0,0.0,0.0,0.0
ensemble_TTA,benign,0.9891967773435991,0.9414004303915399,0.8892885066444265,0.9339793069454196,0.9489404305006692
ensemble_TTA,benign,0.9260559082029838,0.8711992345309189,0.7717918530723937,0.9730451819741298,0.7886530965782259
ensemble_TTA,benign,0.9991455078123476,0.957446808503363,0.9183673469253882,0.9347181008763394,0.981308411199668
ensemble_TTA,malignant,0.9015960693357999,0.0,0.0,0.0,0.0
ensemble_TTA,benign,0.9133453369139232,0.7120620595240521,0.5528698527670632,0.5555819289496355,0.9912478825508311
ensemble_TTA,benign,0.6923675537108319,0.0,0.0,0.0,0.0
ensemble_TTA,benign,0.9665679931639151,0.9586439910151271,0.920572775058575,0.951335556137957,0.9660655862432602
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9973144531248479,0.9395604395572131,0.8860103626885621,0.895287958109324,0.9884393063512397
ensemble_TTA,malignant,0.9591674804686037,0.908374991439804,0.8321309829992898,0.8727547864985375,0.9470264867559455
ensemble_TTA,malignant,0.927688598632671,0.8753845749294288,0.7783857089409004,0.9716870986567591,0.7964495908891351
ensemble_TTA,benign,0.9962615966795355,0.9157206742314561,0.8445431472027631,0.849936143034164,0.9925428784415172
ensemble_TTA,malignant,0.9707031249998519,0.9298143003359666,0.8688345402371438,0.9597041955923937,0.9017300056715104
ensemble_TTA,benign,0.9982452392576602,0.9166062363965439,0.8460508701359297,0.9028571428442449,0.9307805596328309
ensemble_TTA,malignant,0.9576263427732914,0.8902501679639212,0.8022079772074058,0.8426604818189116,0.9435369020684061
ensemble_TTA,normal,0.9523773193357922,0.0,0.0,0.0,0.0
ensemble_TTA,benign,0.9918518066404737,0.9308827336255101,0.8707021791746472,0.9145473041685795,0.9478123352637117
ensemble_TTA,benign,0.9938812255857858,0.9582856548414039,0.919912123025924,0.9413447782527257,0.9758474576250512
ensemble_TTA,benign,0.9983062744139102,0.9401617250623172,0.8870803662168151,0.9237288135495367,0.9571899011969572
ensemble_TTA,malignant,0.9879608154295368,0.7660836050970469,0.6208553579979776,0.9176136363571193,0.6575063613198092
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9992828369139101,0.9262166404878145,0.8625730993899833,0.8651026392708181,0.996621621587952
ensemble_TTA,malignant,0.8970794677733006,0.7757869893292637,0.6337026175732412,0.9731465265607763,0.6449812071630306
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9987487792967227,0.9356357927713059,0.8790560471846747,0.8869047618915639,0.9900332225749163
ensemble_TTA,normal,0.9959716796873481,0.0,0.0,0.0,0.0
ensemble_TTA,benign,0.9987487792967227,0.9310924369669656,0.8710691823762411,0.900813008115434,0.9634782608528091
ensemble_TTA,malignant,0.9497680664061051,0.8884823848235472,0.7993417042540537,0.9371159068165377,0.8446476877490373
ensemble_TTA,benign,0.9797515869139131,0.893009755703545,0.8067006554977324,0.9007807417031543,0.8853717026364742
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,normal,0.9939727783201608,0.0,0.0,0.0,0.0
ensemble_TTA,malignant,0.9266967773436087,0.8004154549228083,0.6672438872337277,0.9628185907036853,0.6848915748306541
ensemble_TTA,malignant,0.9933776855467235,0.9284536762266263,0.8664615384588724,0.9324503311227402,0.9244911359129203
ensemble_TTA,benign,0.9972839355467229,0.9378057302552837,0.8828947368362968,0.9319444444379726,0.9437412095573577
ensemble_TTA,malignant,0.9259948730467338,0.5623533658179368,0.39116244037108816,0.9996791786942584,0.39121155053309326
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9413452148436064,0.9350434283008998,0.8780108533525188,0.9292959828023212,0.9408624090318504
ensemble_TTA,benign,0.9988098144529727,0.9612711022792391,0.9254302103162005,0.9536945812713922,0.9689689689592695
ensemble_TTA,malignant,0.9446868896482934,0.7944661790549444,0.6590160850337136,0.8196069255956718,0.7708218725923964
ensemble_TTA,benign,0.9976501464842228,0.9104651162737765,0.8356456776858522,0.9073001158643418,0.9136522753685689
ensemble_TTA,benign,0.9939727783201608,0.9731566428807521,0.9477167438769719,0.9608158883508309,0.9858185322855765
ensemble_TTA,benign,0.9057159423826744,0.7628842242600395,0.616663564736884,0.96317829457271,0.6315521951835367
ensemble_TTA,benign,0.9603576660154785,0.0,0.0,0.0,0.0
ensemble_TTA,malignant,0.9789123535154757,0.9515631571565429,0.9076017918025622,0.9744454812999968,0.9297308403527637
ensemble_TTA,benign,0.9959869384764106,0.9633551623227485,0.9293010752663191,0.9626844889975977,0.9640267707725487
ensemble_TTA,benign,0.9788055419920382,0.8372964741702736,0.7201289542600844,0.9385504201656025,0.7557623176131196
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9916381835935987,0.9598652409543285,0.9228277707352164,0.9312206906338906,0.9903279431751696
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,malignant,0.8853302001951775,0.5426884926668638,0.3723901787202502,0.6985743380844452,0.4436815920393595
ensemble_TTA,normal,0.9891815185545366,0.0,0.0,0.0,0.0
ensemble_TTA,benign,0.9958038330076606,0.9381327334062134,0.883474576267443,0.8960034378990288,0.9844192634514428
ensemble_TTA,benign,0.9991607666014101,0.9273447820220958,0.8645320196831396,0.897698209695711,0.9590163934164203
ensemble_TTA,benign,0.8373565673826847,0.6545902329950243,0.48653596030613877,0.9544509544500525,0.498101297035805
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,malignant,0.967239379882665,0.8521451690649045,0.742380609550345,0.9161853990805329,0.7964727085468635
ensemble_TTA,malignant,0.9414062499998564,0.9104101535157225,0.835553081238133,0.9435632072729744,0.8795077533353409
ensemble_TTA,benign,0.8036956787108149,0.6232465516734639,0.4526929294646249,0.9674515865069847,0.45969414204231046
ensemble_TTA,benign,0.9892120361326616,0.43575418994065646,0.278571428568586,0.8425925925665866,0.29386437028747187
ensemble_TTA,malignant,0.9825134277342251,0.9299767811310461,0.8691183188660699,0.9390424481725826,0.9210844831748715
ensemble_TTA,benign,0.993179321288911,0.9386073341561069,0.8843167701840469,0.928532608693129,0.9489030824744547
ensemble_TTA,malignant,0.8090515136717515,0.5176905881444085,0.34924596983861195,0.3544811569722609,0.9594285714272008
ensemble_TTA,benign,0.9621887207029782,0.7429460580905155,0.5910216207285178,0.9408828166028879,0.6138155639344981
ensemble_TTA,benign,0.9862365722654746,0.8723825693253079,0.7736511919679457,0.9688874921402613,0.7933607822933779
ensemble_TTA,benign,0.9959259033201606,0.8754083061088409,0.778423236508063,0.9027911453233611,0.8496376811517243
ensemble_TTA,malignant,0.9317779541014204,0.825766727718785,0.7032390813748153,0.9400230680499156,0.7362751911044223
ensemble_TTA,benign,0.9271850585936086,0.8924740874265678,0.8058268229163388,0.9713556994305614,0.8254418139376353
ensemble_TTA,benign,0.7518310546873853,0.3578141040826195,0.21788891560460788,0.22203165580427203,0.9211221793028642
ensemble_TTA,malignant,0.9554595947264167,0.8381659921268292,0.7214163008200788,0.7254318618035264,0.9923854535893496
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9983673095701602,0.9158143194263115,0.8447024673317169,0.9136577707862849,0.9179810725407258
ensemble_TTA,malignant,0.9959106445310981,0.901179940999627,0.8201342281824152,0.869750889673525,0.9349655700004976
ensemble_TTA,benign,0.9977874755857853,0.8995148995086659,0.8173803526345418,0.8309859154823177,0.9803625377495413
ensemble_TTA,malignant,0.9815368652342252,0.8448717948707117,0.7314095449484319,0.7531428571411357,0.9620437956176291
ensemble_TTA,benign,0.9930267333982861,0.8982409262950385,0.8152789005625899,0.8179237631759209,0.9960493827111306
ensemble_TTA,benign,0.9917755126951612,0.9348640483372388,0.8776945768076295,0.9473426402132076,0.9227099236619211
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9944152832029733,0.9440879926658355,0.8940972222196352,0.9369314736175351,0.9513546798000266
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,malignant,0.974136352538914,0.8587146786689516,0.7524101665194969,0.8599332220352923,0.8574995838174505
ensemble_TTA,benign,0.996520996093598,0.960730279020047,0.9244282399704196,0.9343383584558314,0.9886565047820325
ensemble_TTA,malignant,0.9117736816404859,0.2668019274660578,0.15393620134598487,0.15425219941326357,0.986866791735583
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9957733154295356,0.9283311772291635,0.866248189276358,0.9614147909916323,0.8974487243576916
ensemble_TTA,malignant,0.9928741455076611,0.9682291312327584,0.9384148753779,0.9422669491512947,0.9956625157394772
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,malignant,0.96720886230454,0.9106407750838243,0.8359416749363798,0.9031672715268036,0.9182389937099218
ensemble_TTA,benign,0.9926300048826611,0.5759438103549084,0.40443896423669,0.6919831223482704,0.49323308269934985
ensemble_TTA,benign,0.9949493408201607,0.9666297005736801,0.9354146341445163,0.9418467583478549,0.9927521225906135
ensemble_TTA,benign,0.9611816406248533,0.8919745222926149,0.8050126465848049,0.9131455399053093,0.8717629482064477
ensemble_TTA,malignant,0.934799194335795,0.7660040523515875,0.620750865358462,0.6573926120869843,0.9176069273144613
ensemble_TTA,normal,1.0,1.0,1.0,1.0,1.0
ensemble_TTA,benign,0.9907989501951614,0.9416545718423399,0.8897421832128548,0.9097027481755288,0.9759326113097153
ensemble_TTA,malignant,0.9253692626951714,0.816507221909279,0.6899131427117923,0.6922832241232315,0.9950621799551983
ensemble_TTA,benign,0.9967193603514105,0.9609871166739957,0.9249039469056064,0.9771217712141066,0.9453766511926264
ensemble_TTA,benign,0.9983062744139102,0.962077212159337,0.9269256089471566,0.9676975944950674,0.9565217391239368
